t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
17.22410500917356,370.0000000000001,-5.165222548762702e+19,0.0,787625125956925.1,3.265687819347514e+19,2.6012240541497315e+19,6.643850026851873e+18
19.582052700173563,370.0000000000001,-5.172836486572598e+19,0.0,854272598704652.4,3.4820785074241397e+19,2.773714217580731e+19,7.082788625835373e+18
22.175795160273566,370.0000000000001,-5.178782734699404e+19,0.0,910390838585307.8,3.704680040513508e+19,2.950170347392968e+19,7.544186540366824e+18
25.02891186638357,370.0000000000001,-5.182768009536473e+19,0.0,955759935270978.0,3.9381661159471145e+19,3.138927241779842e+19,7.991432981737446e+18
28.167340243104572,370.0000000000001,-5.188072626786572e+19,0.0,1024313059204378.5,4.178347574147378e+19,3.331096503552481e+19,8.471486392889744e+18
31.020456949214577,370.0000000000001,-5.192415826257182e+19,0.0,1083702189362620.5,4.384299218725509e+19,3.4941087943602913e+19,8.900820541462816e+18
34.15888532593558,370.0000000000001,-5.19515855622137e+19,0.0,1126447875050343.8,4.602234700885211e+19,3.6698003912394404e+19,9.323216648582644e+18
37.611156540328686,370.0000000000001,-5.1984927381173305e+19,0.0,1185790811564080.8,4.8304498355423175e+19,3.853694715790193e+19,9.766365406709664e+18
41.4086548761611,370.0000000000001,-5.202235468580222e+19,0.0,1255877822393731.2,5.067270192719851e+19,4.041054066457133e+19,1.0260905384804741e+19
45.58590304557676,370.0000000000001,-5.204660845265745e+19,0.0,1306297454431560.0,5.317638069524005e+19,4.242336119951633e+19,1.0751713198269278e+19
50.18087603193398,370.0000000000001,-5.207475605138931e+19,0.0,1373052901176018.2,5.580106086018511e+19,4.4532322876751544e+19,1.1267364930532401e+19
54.35812420134963,370.0000000000001,-5.210238365810716e+19,0.0,1441816155158377.5,5.8071707468143e+19,4.633070391270357e+19,1.173956173928424e+19
58.95309718770685,370.0000000000001,-5.212053611478435e+19,0.0,1491408624659058.0,6.0485990996185694e+19,4.827461465031909e+19,1.2209884937241979e+19
64.00756747269979,370.0000000000001,-5.2142109025681965e+19,0.0,1557350336070262.0,6.303264703472863e+19,5.032113357938721e+19,1.2709956105005345e+19
68.60254045905701,370.0000000000001,-5.216335900291131e+19,0.0,1625056058560891.2,6.5250135434859405e+19,5.2076525102761206e+19,1.317198527603963e+19
73.65701074404996,370.0000000000001,-5.217738402676392e+19,0.0,1673482069320821.2,6.761847406575463e+19,5.398226180520782e+19,1.3634538778477509e+19
79.21692805754219,370.0000000000001,-5.2194050689082294e+19,0.0,1737137624083214.8,7.013097272637572e+19,5.600373605104571e+19,1.4125499537705927e+19
84.27139834253514,370.0000000000001,-5.221126606699826e+19,0.0,1805337909256149.2,7.232804241471012e+19,5.77425592760627e+19,1.4583677800738163e+19
89.83131565602737,370.0000000000001,-5.222276145494828e+19,0.0,1854055220236540.8,7.468090081443198e+19,5.96331182234555e+19,1.5045928535756222e+19
95.94722470086883,370.0000000000001,-5.223594505979279e+19,0.0,1915458288622237.0,7.718841106617686e+19,6.1653399071488475e+19,1.55330965363997e+19
101.50714201436107,370.0000000000001,-5.225031553297742e+19,0.0,1984707349676051.2,7.938806457592668e+19,6.3394564185012945e+19,1.5991515683564087e+19
