t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1
248767.393308253,370.0000000000002,-5.263670446311481e+19,-5.122785470337088e-142,9.03158482534053e+16,4.3560203290585156e+21,3.1019635573274737e+21,1.253966455882789e+21
249257.76403355086,370.0000000000002,-5.263671271559803e+19,-5.227149170025623e-143,9.040093565048341e+16,4.360311706717067e+21,3.10505039655982e+21,1.2551709092215983e+21
249797.1718313785,370.0000000000002,-5.2636722504242725e+19,2.1260402218622083e-141,9.050231991091834e+16,4.365026942070202e+21,3.1083762013884184e+21,1.2565602383618724e+21
250287.54255667637,370.0000000000002,-5.2636730728873255e+19,1.5131593976595257e-143,9.05874423007628e+16,4.3693094865459096e+21,3.111459579753259e+21,1.2577593193503515e+21
250826.95035450402,370.0000000000002,-5.263674049847159e+19,-7.824678344324207e-141,9.068904799805042e+16,4.3740150156716697e+21,3.1147771401666104e+21,1.259147186457065e+21
251317.32107980188,370.0000000000002,-5.263674864788489e+19,2.121343553858197e-142,9.07737294336835e+16,4.378288773188649e+21,3.1178551115311743e+21,1.2603428879280424e+21
251856.72887762953,370.0000000000002,-5.263675837795032e+19,2.949781198309865e-140,9.087534677302726e+16,4.382984657984157e+21,3.121164840195408e+21,1.2617289424419805e+21
252347.0996029274,370.0000000000002,-5.26367664592417e+19,-3.381039526633437e-141,9.09596591126237e+16,4.387249681333191e+21,3.1242373626028024e+21,1.2629213590712764e+21
252886.50740075504,370.0000000000002,-5.2636776145622925e+19,-1.0967646523724324e-139,9.106123958590114e+16,4.3919359821075584e+21,3.1275395944591833e+21,1.2643053264087847e+21
253376.8781260529,370.0000000000002,-5.263678416414691e+19,1.387646021467529e-140,9.114523450139832e+16,4.3961923234893734e+21,3.1306064487092553e+21,1.26549472954561e+21
253916.28592388055,370.0000000000002,-5.263679380313897e+19,4.116590252775005e-139,9.124673418312858e+16,4.400869099661883e+21,3.1339014284216647e+21,1.266876424506039e+21
254406.65664917842,370.0000000000002,-5.26368017630877e+19,-5.386109789188741e-140,9.133045152187051e+16,4.405116811038342e+21,3.1369624813483076e+21,1.268062999238507e+21
254946.06444700607,370.0000000000002,-5.2636811352049566e+19,-1.5511341626379002e-138,9.143183760624531e+16,4.4097841211916435e+21,3.1402504030801845e+21,1.269442286273847e+21
255436.43517230393,370.0000000000002,-5.263681925671384e+19,2.373964008987813e-139,9.15153078971878e+16,4.4140232542059616e+21,3.143305564213839e+21,1.2706261746842164e+21
